protein_Id	nrPeptides	IDcolumn	fasta.id	description	protein_length	nr_tryptic_peptides	CON	REV	diff.B0403vsAll	diff.B0403vsAncestor	diff.B0804vsAll	diff.B0804vsAncestor	diff.B1002vsAll	diff.B1002vsAncestor	diff.PASNvsTSB_all	diff.PASNvsTSB_givenAncestor	diff.PASNvsTSB_givenB0403	diff.PASNvsTSB_givenB0804	diff.PASNvsTSB_givenB1002	p.value.B0403vsAll	p.value.B0403vsAncestor	p.value.B0804vsAll	p.value.B0804vsAncestor	p.value.B1002vsAll	p.value.B1002vsAncestor	p.value.PASNvsTSB_all	p.value.PASNvsTSB_givenAncestor	p.value.PASNvsTSB_givenB0403	p.value.PASNvsTSB_givenB0804	p.value.PASNvsTSB_givenB1002	FDR.B0403vsAll	FDR.B0403vsAncestor	FDR.B0804vsAll	FDR.B0804vsAncestor	FDR.B1002vsAll	FDR.B1002vsAncestor	FDR.PASNvsTSB_all	FDR.PASNvsTSB_givenAncestor	FDR.PASNvsTSB_givenB0403	FDR.PASNvsTSB_givenB0804	FDR.PASNvsTSB_givenB1002	statistic.B0403vsAll	statistic.B0403vsAncestor	statistic.B0804vsAll	statistic.B0804vsAncestor	statistic.B1002vsAll	statistic.B1002vsAncestor	statistic.PASNvsTSB_all	statistic.PASNvsTSB_givenAncestor	statistic.PASNvsTSB_givenB0403	statistic.PASNvsTSB_givenB0804	statistic.PASNvsTSB_givenB1002	mean_iBAQ	AGU	LocusTag	parsedProteinDescription	gene
lcl_CP006706.1_prot_AGU55429.1_1545	25	lcl_CP006706.1_prot_AGU55429.1_1545	lcl_CP006706.1_prot_AGU55429.1_1545	[locus_tag=RSAU_001608] [protein=dipeptidase PepV, putative] [protein_id=AGU55429.1] [location=complement(1750878..1752287)] [gbkey=CDS] BLASTORTHO sp_Q2FXH9_PEPVL_STAA8 evalue=0	469	22	FALSE	FALSE	0.0251593738901643	-0.0834710086102636	-0.1354442972634605	-0.2039237619754822	-0.02616912866388624	-0.1219673855258015	0.3101018192501946	0.42092284343310987	0.2927345289938778	0.4514804715685158	0.07526943300527472	0.6858620625101364	0.2810289739556892	0.04006689196619409	0.0141917258899019	0.6740250057364481	0.1221900771647388	1.540832025937018e-5	9.350280621035944e-4	0.0130041803935369	4.903980253624473e-4	0.4882825394412207	0.7887413718866567	0.5183423297404933	0.06730337470725861	0.03190967008537305	0.7918800656785776	0.3866219364648401	4.339486113863438e-5	0.003101839546446498	0.02756451850968602	0.002391610637246535	0.5937287687758033	0.411096062340277	-1.111475676436127	-2.213116173499936	-2.716384522631706	-0.4275951299728253	-1.622335384126055	5.850825831763617	3.956031707446003	2.757516368504318	4.249274851560031	0.7076481962407006	58103.010428977264	AGU55429.1	RSAU_001608	dipeptidase PepV, putative	NA
lcl_CP006706.1_prot_AGU55430.1_1546	15	lcl_CP006706.1_prot_AGU55430.1_1546	lcl_CP006706.1_prot_AGU55430.1_1546	[locus_tag=RSAU_001609] [protein=putative staphylococcal protein] [protein_id=AGU55430.1] [location=complement(1752774..1753196)] [gbkey=CDS] BLASTORTHO tr_Q2FXH8_Q2FXH8_STAA8 evalue=1.37267e-97	140	8	FALSE	FALSE	-0.02421736781690435	-0.1550921093126164	-0.6712411954436611	-0.640359980032684	0.5128864519939814	0.2477357555455479	-0.9417242195439428	-0.9094423173177806	-0.9460432184180596	-1.060060818261052	-0.8513505241788797	0.8066175292413691	0.2108667517724449	1.950033573017037e-6	4.404100264864594e-5	5.316295250924824e-5	0.05309925302120988	1.646182160490239e-9	4.264519841941995e-5	2.664454932852256e-5	6.903804076294987e-6	8.898659241827479e-5	0.8780996707525296	0.439420712926325	1.597424762553683e-5	2.941938976929549e-4	0.001149088395199896	0.2507314217914783	1.085753969088048e-8	2.186004554595472e-4	1.329346974606828e-4	7.420603124291926e-5	4.367797402729456e-4	-0.2484306517463813	-1.297558385441316	-6.885838664377401	-5.354948189408402	5.261377557796093	2.070771212204161	-11.15504557424514	-5.371549383480247	-5.593872549542652	-6.259791874006937	-5.028106887141772	75027.88559994793	AGU55430.1	RSAU_001609	putative staphylococcal protein	NA
lcl_CP006706.1_prot_AGU55431.1_1547	5	lcl_CP006706.1_prot_AGU55431.1_1547	lcl_CP006706.1_prot_AGU55431.1_1547	[gene=rsuA] [locus_tag=RSAU_001610] [protein=pseudouridine synthase, putative] [protein_id=AGU55431.1] [location=complement(1753213..1753908)] [gbkey=CDS] BLASTORTHO tr_Q2FXH7_Q2FXH7_STAA8 evalue=6.40064e-170	231	13	FALSE	FALSE	-0.05317893305203694	-0.2156755194450091	-0.8669718218551449	-0.8260201860473401	0.6857623286992064	0.3385304268684234	0.3648031805752054	0.668264884967154	0.9289679396561062	-0.6007360787322085	0.46271597640977	0.8732630635534526	0.58912052165629325	0.01114490362668481	0.03926186714031332	0.03782876545974675	0.3726352740824049	0.1928243472882411	0.2187297517143018	0.1305856115525208	0.2674482391014594	0.3889927003726964	0.9201168722912356	0.7800689989411196	0.02251571746201864	0.07605506156399029	0.1099915806074322	0.6974195069024586	0.2379139470667844	0.3100869503829274	0.1936233244385168	0.3846101970564566	0.4971788092698062	-0.1619427217403203	-0.5505564085438921	-2.847516075887607	-2.234210206103549	2.252344546828161	0.9158058987188882	1.356132545543937	1.277409542456692	1.588977511176693	-1.14689465998815	0.8842212962657199	399.60348060200664	AGU55431.1	RSAU_001610	pseudouridine synthase, putative	rsuA
lcl_CP006706.1_prot_AGU55432.1_1548	4	lcl_CP006706.1_prot_AGU55432.1_1548	lcl_CP006706.1_prot_AGU55432.1_1548	[locus_tag=RSAU_001611] [protein=polysaccharide biosynthesis protein, putative] [protein_id=AGU55432.1] [location=complement(1753905..1755566)] [gbkey=CDS] BLASTORTHO tr_Q2FXH6_Q2FXH6_STAA8 evalue=0	553	15	FALSE	FALSE	0.1843353101582684	-0.06707397088789441	-0.349378185593162	-0.4673590927014672	-0.1087243959072341	-0.2868687504370213	0.1256323024446859	0.07098871571964585	0.1756318799717715	-0.2784393150287329	0.534347929116059	0.08346806541913601	0.5932119818279113	0.00271590426639315	0.0013572784529189	0.2940078263758353	0.03208229826471726	0.1664210793620778	0.6892803665894351	0.3275903244175578	0.1285994333262119	0.00679964563496853	0.1740201575060387	0.7820975298323222	0.006629023474706544	0.00472219795078034	0.4515839387998704	0.1888025965119011	0.2092217353718064	0.7619328074227799	0.4159090363650699	0.2219225083363345	0.01786281416100721	1.832691783815536	-0.5438852066826109	-3.473575028198399	-3.787768049305256	-1.080955715475317	-2.324050719664435	1.442286658643274	0.4063810838966318	1.006478601988635	-1.593496880645724	3.058674468825707	687.2960522222224	AGU55432.1	RSAU_001611	polysaccharide biosynthesis protein, putative	NA
lcl_CP006706.1_prot_AGU55433.1_1549	6	lcl_CP006706.1_prot_AGU55433.1_1549	lcl_CP006706.1_prot_AGU55433.1_1549	[locus_tag=RSAU_001612] [protein=NAD(FAD)-utilizing dehydrogenase, putative] [protein_id=AGU55433.1] [location=1755973..1757241] [gbkey=CDS] BLASTORTHO tr_Q2FXH5_Q2FXH5_STAA8 evalue=0	422	15	FALSE	FALSE	0.2014172600601945	-0.0198712501139825	-0.623380604553694	-0.6384696485743989	0.1940510842813283	-0.02539588194813215	0.1383852945955744	-0.1418416655387712	0.4395236325109515	-0.1458871097335198	0.4017463211436372	0.01765659357653618	0.835945270154573	2.131226332572226e-7	2.581234097774276e-6	0.02156516773501829	0.7915557963063354	0.05289411871527098	0.3038043063159026	0.004129518911439639	0.2904737184329385	0.0077422417355552	0.05537749803549984	0.928489089599909	2.750661899737103e-6	3.565208298955899e-5	0.07468708671162703	0.932041844124063	0.07407647440883998	0.4022689317558354	0.009990946147467332	0.4101959942735415	0.01983156182263115	2.612153504582924	-0.2101137562536887	-8.084539678413405	-6.750029264783774	2.516622556190573	-0.268268784403926	2.072341489809881	-1.05872606842934	3.285773930698032	-1.089379812920645	2.998952117781743	1543.9914163888889	AGU55433.1	RSAU_001612	NAD(FAD)-utilizing dehydrogenase, putative	NA
lcl_CP006706.1_prot_AGU55435.1_1551	8	lcl_CP006706.1_prot_AGU55435.1_1551	lcl_CP006706.1_prot_AGU55435.1_1551	[locus_tag=RSAU_001614] [protein=rhodanese homology domain protein] [protein_id=AGU55435.1] [location=complement(1764241..1764552)] [gbkey=CDS] BLASTORTHO tr_Q2FXH3_Q2FXH3_STAA8 evalue=5.12456e-74	103	5	FALSE	FALSE	0.3670647747447634	0.3730439941658104	0.01738543523174233	0.1107844895310445	-0.2541229925001888	-0.09284683126790377	0.64214691188698	0.458285552141192	0.6489864457005889	1.029453117923642	0.4318625317824972	0.00254482242056325	0.009490890975016418	0.8700801983470405	0.4001777402379879	0.02606438903712517	0.4795928331567929	1.354871535719786e-6	0.02153528345004539	0.002203752703346625	2.374717086355143e-5	0.02907175056247127	0.01358753399550735	0.0849527790214705	0.8965674186298627	0.4973792346530337	0.08501729805927738	0.7692602549161384	4.594781729832317e-6	0.04583607052451293	0.005819924878938298	2.077601320666988e-4	0.06104090963564797	3.502903569604655	2.903582218317514	0.1659094179623935	0.861816713943717	-2.42509878036241	-0.7220276670839264	7.076023050971484	2.518289871560419	3.56974899071635	5.654813451622179	2.372858614301097	40914.71591066666	AGU55435.1	RSAU_001614	rhodanese homology domain protein	NA
lcl_CP006706.1_prot_AGU55436.1_1552	30	lcl_CP006706.1_prot_AGU55436.1_1552	lcl_CP006706.1_prot_AGU55436.1_1552	[gene=leuS] [locus_tag=RSAU_001615] [protein=leucyl-tRNA synthetase] [protein_id=AGU55436.1] [location=complement(1764574..1766991)] [gbkey=CDS] BLASTORTHO sp_Q2FXH2_SYL_STAA8 evalue=0	805	31	FALSE	FALSE	-0.0542637327701465	-0.2074002381467483	-0.3142198347374571	-0.4023673146222313	0.146213649415419	-0.05704220150757425	0.4203595085392058	0.4698279000448922	0.6147422229188764	0.4006684156830848	0.1961994955099702	0.4668233982872289	0.03255727469794473	4.276525245470209e-4	2.837913496402405e-4	0.06047123605201174	0.5325067298168387	3.083576318644282e-6	0.001636259184081603	1.289115478853901e-4	0.00544879877539368	0.1393498328284924	0.6068704177733976	0.1570801824840214	0.001365139909319138	0.001277756640414514	0.1498417092228026	0.804639181819371	9.825818677882491e-6	0.00511091975528661	5.230125657064397e-4	0.01740100254077337	0.221424522502901	-0.7434391832162527	-2.316495840922689	-4.304962547952089	-4.493917860990017	2.003197173274248	-0.6364836001933617	6.650067072353889	3.704249187908288	4.855026308203432	3.16093260412194	1.547097212533544	14261.459352809141	AGU55436.1	RSAU_001615	leucyl-tRNA synthetase	leuS
lcl_CP006706.1_prot_AGU55437.1_1553	1	lcl_CP006706.1_prot_AGU55437.1_1553	lcl_CP006706.1_prot_AGU55437.1_1553	[locus_tag=RSAU_001616] [protein=multidrug resistance protein, putative] [protein_id=AGU55437.1] [location=complement(1767280..1768461)] [gbkey=CDS] BLASTORTHO tr_Q2FXH1_Q2FXH1_STAA8 evalue=0	393	7	FALSE	FALSE	0.4389571471742273	0.2805947710146457	-0.6813353711535972	-0.5596246177312227	0.1775474381580036	0.0845374892524779	0.9853002820538082	0.1991469853568002	0.9443839579907414	2.453450666288125	0.3442195185795659	0.4681589449242402	0.674188876848782	0.1778958258459495	0.3221207452716441	0.7164654651132929	0.8787794689612995	0.04067973623154521	0.787975510142243	0.4009412270563856	0.00995012918031728	0.6783143791249533	0.6077258662764738	0.8397468547925484	0.241046156773137	0.4185323360754264	0.8264101659731857	0.9631520796065817	0.05847712083284624	0.8395798288588477	0.4940837818064671	0.02853078199417196	0.7530132983181098	0.7473895220265191	0.4301059322971759	-1.424548841666	-1.029545149471674	0.3712195316390398	0.1555652523482167	2.273003544777585	0.2745959796463612	0.8685687915340307	3.020649778271304	0.4243422418300622	86.78297744360901	AGU55437.1	RSAU_001616	multidrug resistance protein, putative	NA
lcl_CP006706.1_prot_AGU55438.1_1554	4	lcl_CP006706.1_prot_AGU55438.1_1554	lcl_CP006706.1_prot_AGU55438.1_1554	[locus_tag=RSAU_001617] [protein=Fe-S oxidoreductase, putative] [protein_id=AGU55438.1] [location=1768571..1769524] [gbkey=CDS] BLASTORTHO tr_Q2FXH0_Q2FXH0_STAA8 evalue=0	317	14	FALSE	FALSE	0.02540374182826079	0.0588661002582337	-0.1292896451557854	-0.05715393997980092	0.1569702951769087	0.1575410152697197	0.3118764582315529	0.07026520709504017	0.1639304777309227	0.6720986738277168	0.3412114742725318	0.8514350064640028	0.7236619309439486	0.3463727835217913	0.7315539583548831	0.2557003335868356	0.349634276275641	0.01486799251715894	0.7656227611166512	0.4888551111290473	0.00974717763135058	0.1590503481162202	0.9065129979800719	0.8659283655987222	0.4232632628376156	0.7980193714358196	0.4135779710798483	0.6728675172690232	0.02315380084703397	0.8237378873198702	0.5788496056088656	0.02807724521373728	0.2458527639883866	0.1900044758499106	0.3591646014567427	-0.9670075938701893	-0.3484631958029007	1.174041952588061	0.9603965689756081	2.693506965487599	0.3026806000286297	0.7066846220068334	2.893105951243373	1.469561293300461	623.2159595238095	AGU55438.1	RSAU_001617	Fe-S oxidoreductase, putative	NA
lcl_CP006706.1_prot_AGU55439.1_1555	2	lcl_CP006706.1_prot_AGU55439.1_1555	lcl_CP006706.1_prot_AGU55439.1_1555	[locus_tag=RSAU_001618] [protein=SAM-dependent methyltransferase, putative] [protein_id=AGU55439.1] [location=1769521..1770084] [gbkey=CDS] BLASTORTHO tr_Q2FXG9_Q2FXG9_STAA8 evalue=5.24228e-138	187	6	FALSE	FALSE	-0.7535389381730896	-0.6358941511610854	0.1576786603927144	0.0475190477632676	0.5015403477386843	0.3054153132727451	0.6535585103055779	0.045336772473963	1.182380256773014	1.338376234990438	0.04814077698489616	0.01024631871487944	0.06079292900542826	0.5537223400368877	0.88258329678946	0.0926857273513704	0.3762553148272512	0.01145912954044961	0.9206621966493251	0.01732357531083603	0.008449415572118962	0.9246592832893148	0.03676379154898742	0.2186783245145977	0.6259469930851773	0.919107435488797	0.2045586298109772	0.6992348728444704	0.01817655030554076	0.9387242342947616	0.03502663748499816	0.02490323657449423	0.9452989431706595	-2.887289585856947	-2.008522449312577	0.6041677888172821	0.1499426726873741	1.781767916252432	0.9087260576999242	2.834336698665968	0.1010983998453121	2.637877690431717	2.980909493671286	0.09598893341832647	609.3079057971015	AGU55439.1	RSAU_001618	SAM-dependent methyltransferase, putative	NA
lcl_CP006706.1_prot_AGU55440.1_1556	3	lcl_CP006706.1_prot_AGU55440.1_1556	lcl_CP006706.1_prot_AGU55440.1_1556	[gene=rot] [locus_tag=RSAU_001619] [protein=repressor of toxins transcriptional regulator Rot] [protein_id=AGU55440.1] [location=complement(1770204..1770605)] [gbkey=CDS] BLASTORTHO sp_Q9RFJ6_ROT_STAA8 evalue=3.83747e-95	133	7	FALSE	FALSE	0.8085688261090854	0.2245510145314163	-0.9810993169011424	-1.117700092726254	-0.3366369826084734	-0.6343533420067529	1.829472691766814	1.741966604630135	1.948142884109404	1.501337210160778	2.126444068166939	1.955140523352225e-7	0.08202627059091822	1.109017783193187e-8	3.497931350585393e-8	0.003295572812278472	6.122981381569085e-5	3.48013514135373e-14	8.233967083361276e-9	1.405660533635482e-9	7.856197813000925e-8	3.594707644610425e-10	1.461467541205788e-5	0.256034136921396	4.23314447457144e-7	2.677374954593903e-6	0.02169605432995119	0.003266230310947324	1.076441800618723e-12	1.533876912843448e-7	3.369934214404026e-8	1.824383714352437e-6	1.289775041742325e-8	8.133425748045328	1.842209310680851	-9.868916767262164	-9.16503171413725	-3.386244700117409	-5.199519959808397	21.24965152581944	10.08912141090509	11.29532505972507	8.693178335035359	12.31501394806247	5265.9896011904775	AGU55440.1	RSAU_001619	repressor of toxins transcriptional regulator Rot	rot
lcl_CP006706.1_prot_AGU55441.1_1557	9	lcl_CP006706.1_prot_AGU55441.1_1557	lcl_CP006706.1_prot_AGU55441.1_1557	[locus_tag=RSAU_001620] [protein=lysophospholipase, putative] [protein_id=AGU55441.1] [location=complement(1771178..1772005)] [gbkey=CDS] BLASTORTHO tr_Q2FXG5_Q2FXG5_STAA8 evalue=0	275	16	FALSE	FALSE	0.07249857236171577	0.3196404741814411	0.4691098686069284	0.6170989463653507	-0.1879197144217717	0.1243267590938256	-0.1383305908120182	0.1094522417715066	-0.3383962112944219	-0.2153371538340389	-0.1090412398911186	0.4492459825461174	0.0123389711715223	9.214829085717744e-5	4.288262278044979e-5	0.06024971129632348	0.29408617058182013	0.1055456352422641	0.5099316384339881	0.05203908381830736	0.2026414456644861	0.5115263553398355	0.5900053387172288	0.0965439783317561	3.673645195506141e-4	2.885544983431732e-4	0.1497063463512525	0.6228300935319784	0.1389206673694951	0.6046147626806031	0.08960729027947958	0.3136940828627067	0.6144214710199818	0.7735603566269156	2.781425670055405	5.005406112636906	5.367522175310907	-2.005104880963115	1.080867849693761	-1.70432474885791	0.6723765116895214	-2.081218649324508	-1.322664121644091	-0.6698219744316813	8813.59893255208	AGU55441.1	RSAU_001620	lysophospholipase, putative	NA
lcl_CP006706.1_prot_AGU55442.1_1558	8	lcl_CP006706.1_prot_AGU55442.1_1558	lcl_CP006706.1_prot_AGU55442.1_1558	[gene=putA] [locus_tag=RSAU_001621] [protein=proline dehydrogenase] [protein_id=AGU55442.1] [location=1772239..1773240] [gbkey=CDS] BLASTORTHO tr_Q2FXG3_Q2FXG3_STAA8 evalue=0	333	15	FALSE	FALSE	-0.4121393886949817	0.01784819879006075	0.03575585964792644	0.3537696350472419	0.8123205161287848	0.9361931274078856	0.0952470911935975	-0.08062274090521654	0.2137033078743406	-0.1201219562067048	0.3680297540119707	3.094287957168822e-4	0.8768363406147296	0.7038965191916484	0.006009155494638823	6.502579658191356e-8	1.660698457282044e-7	0.2503506389493041	0.622255079909593	0.2000783167373872	0.4648748411101268	0.03451082116275326	0.003050083843494982	0.9541735148763386	0.7646849196329741	0.01606814940851749	8.97355992830407e-6	3.842441055536329e-5	0.3004710938713289	0.7068044725993011	0.2768699945256498	0.5803250782904811	0.06970945760468904	-4.451299476246867	0.1572071040897144	0.3861801217970056	3.114712786715143	8.773444099672563	8.238425893583177	1.187855959756495	-0.5013209773925654	1.330401546127745	-0.746854175796896	2.288363081403569	1981.845654722223	AGU55442.1	RSAU_001621	proline dehydrogenase	putA
lcl_CP006706.1_prot_AGU55443.1_1559	2	lcl_CP006706.1_prot_AGU55443.1_1559	lcl_CP006706.1_prot_AGU55443.1_1559	[gene=ribH] [locus_tag=RSAU_001622] [protein=6,7-dimethyl-8-ribityllumazine synthase] [protein_id=AGU55443.1] [location=complement(1773362..1773826)] [gbkey=CDS] BLASTORTHO sp_Q2FXG2_RISB_STAA8 evalue=8.2212e-112	154	7	FALSE	FALSE	-0.6412457942128776	-0.4296153842084371	0.8477685262074222	0.6871453561067877	-0.1380974500595828	-0.05225412609346591	-1.716735600024484	-2.049415022001364	-1.40091866461706	-1.26317710682916	-2.153431606650354	2.999376033497501e-7	4.225504624686728e-4	4.692886349095331e-9	1.952776039081007e-6	0.1064231825413861	0.6067571029526051	3.143152120190042e-15	2.417049275403159e-11	1.029091435175658e-8	5.111788519576038e-8	1.071112406597974e-11	1.844927731961058e-5	0.0186129947450805	2.476187679493243e-7	2.940368511304762e-5	0.2246816575319314	0.8469889876057858	1.342574977052604e-13	1.222243025480895e-9	1.758984064198392e-7	1.232727462220837e-6	7.172627722754292e-10	-7.892538587719247	-4.311557864823557	10.4344478621636	6.894478036270558	-1.699721796692294	-0.5239141537429512	-24.39860329453227	-14.51926170245953	-9.939180114137107	-8.951334016871062	-15.25688937015244	2272.1458809523815	AGU55443.1	RSAU_001622	6,7-dimethyl-8-ribityllumazine synthase	ribH
lcl_CP006706.1_prot_AGU55447.1_1563	10	lcl_CP006706.1_prot_AGU55447.1_1563	lcl_CP006706.1_prot_AGU55447.1_1563	[locus_tag=RSAU_001626] [protein=NAD(P) binding protein, putative] [protein_id=AGU55447.1] [location=complement(1777194..1778696)] [gbkey=CDS] BLASTORTHO tr_Q2FXF8_Q2FXF8_STAA8 evalue=0	500	25	FALSE	FALSE	-0.06161112695730756	-0.09185151261218283	-0.2432024598537998	-0.228045012284552	0.2439560302855045	0.1373238553199262	-0.1347489530432364	0.1585569151745046	-0.2036469694026627	-0.1706538989835141	-0.3232518589612733	0.5122439317521958	0.426933913308163	0.01667718525108913	0.05889402435076496	0.01639175168305676	0.2404293780885951	0.1085859430088881	0.3350740827753542	0.2190003351913627	0.3005835840409484	0.05867388652732687	0.6494385093610141	0.6480847468540828	0.03179881085209722	0.1057559361997607	0.06351361235292403	0.5528382345863223	0.1422959691438606	0.434458495407268	0.2979179209751331	0.4209960696805837	0.1085372171163946	-0.668604656445081	-0.8128853640126363	-2.639235883963361	-2.017370982716708	2.647413638931976	1.214197930062584	-1.688515345692802	0.9906222399532508	-1.273847778236816	-1.066102904376495	-2.01952285546148	1111.6838245000001	AGU55447.1	RSAU_001626	NAD(P) binding protein, putative	NA
lcl_CP006706.1_prot_AGU55450.1_1566	1	lcl_CP006706.1_prot_AGU55450.1_1566	lcl_CP006706.1_prot_AGU55450.1_1566	[gene=arsC] [locus_tag=RSAU_001629] [protein=arsenate reductase, putative] [protein_id=AGU55450.1] [location=1780842..1781237] [gbkey=CDS] BLASTORTHO sp_Q2FXF5_ARSC_STAA8 evalue=1.98222e-97	131	7	FALSE	FALSE	-0.2522283023711246	0.03442226944614513	0.102272753788807	0.300298061566094	0.4480802102149694	0.5596536538857156	-0.6635746604205153	-1.240175615866402	0.1064522475638197	-1.285647597201351	-0.2349276761781269	0.02793282689064064	0.7931282090254907	0.3450872135205598	0.03229256627221098	4.849064094851142e-4	4.124786425882827e-4	9.487129341462138e-7	2.491850966045135e-6	0.5679933491947289	1.577392432010453e-6	0.2160628121039118	0.07817705373137177	0.9063488078974735	0.4224021525195858	0.06476140201097332	0.005336945390284017	0.01339470118299844	3.356385709775474e-6	1.958929898096826e-5	0.6528740489498565	2.286287915957239e-5	0.314288419468452	-2.391392247438416	0.2661874459916981	0.9696543497916763	2.320918075720513	4.248276386374808	4.323949645048652	-7.264674529857211	-6.770604146270654	0.5817385617384053	-7.016218896209311	-1.282430860725415	1125.3914285714284	AGU55450.1	RSAU_001629	arsenate reductase, putative	arsC
lcl_CP006706.1_prot_AGU55451.1_1567	22	lcl_CP006706.1_prot_AGU55451.1_1567	lcl_CP006706.1_prot_AGU55451.1_1567	[locus_tag=RSAU_001630] [protein=beta-N-acetylglucosaminidase, putative] [protein_id=AGU55451.1] [location=complement(1781697..1782551)] [gbkey=CDS] BLASTORTHO tr_Q2FXF4_Q2FXF4_STAA8 evalue=0	284	16	FALSE	FALSE	-0.1896812003359065	0.02254091615469986	0.5669660880236301	0.5900263824243523	-0.1575491324788841	0.04663996704746669	0.04536196561079556	0.2038213369705495	0.1810610501349129	-0.07396624152706133	-0.1294682831352188	0.1947230598782676	0.8975579455376923	7.942241026123568e-4	0.003100681881098764	0.2779524355126529	0.7902735163475247	0.7142690186405753	0.4154675736480964	0.4682545359452669	0.7659221596201574	0.603015924800212	0.3213736609214463	0.9635160544102446	0.002331977152351175	0.009270080018176467	0.4351192576873467	0.9317917083341398	0.7591224048822228	0.5141136443753891	0.5598431822247167	0.8342209509238657	0.6957876055387061	-1.34698742532364	0.1305823484111795	4.026209185730248	3.415500556431851	-1.118807240485037	0.269961827955325	0.371963636954069	0.833646196097788	0.7410737810581336	-0.3022932010289365	-0.5294312046645431	9324.536953463545	AGU55451.1	RSAU_001630	beta-N-acetylglucosaminidase, putative	NA
lcl_CP006706.1_prot_AGU55452.1_1568	2	lcl_CP006706.1_prot_AGU55452.1_1568	lcl_CP006706.1_prot_AGU55452.1_1568	[locus_tag=RSAU_001631] [protein=putative staphylococcal protein] [protein_id=AGU55452.1] [location=complement(1782827..1783051)] [gbkey=CDS] BLASTORTHO tr_Q2FXF3_Q2FXF3_STAA8 evalue=1.30471e-51	74	5	FALSE	FALSE	0.2447896458752335	0.5692857787864505	0.4576087930128132	0.7289001391396353	-0.1881403797146793	0.2445882595940158	-0.6177937471384214	-1.261729226262336	-1.181381179057747	0.776396434439578	-0.8044610176731805	0.1797244847577187	0.01635986342835441	0.01774985389562999	0.003292010905528048	0.2974988853563224	0.27049767588901	7.234150990161445e-4	6.150525970324138e-4	0.0010986457774353	0.02027039096768144	0.01662672600167308	0.3020155220492229	0.1111832351251803	0.03362538319826844	0.009713348270727807	0.4546107328187754	0.5920187378738586	0.001448964148918631	0.002171251715184238	0.003244960168232901	0.05070293272634148	0.03769662787561914	1.395985428553458	2.648678966575437	2.609649622800712	3.388414677426044	-1.072926216569112	1.137035387948104	-4.068185220674614	-4.144716527121686	-3.882991984460932	2.547978869451575	-2.641975828784064	1683.3147133333332	AGU55452.1	RSAU_001631	putative staphylococcal protein	NA
lcl_CP006706.1_prot_AGU55455.1_1571	4	lcl_CP006706.1_prot_AGU55455.1_1571	lcl_CP006706.1_prot_AGU55455.1_1571	[locus_tag=RSAU_001634] [protein=putative staphylococcal protein] [protein_id=AGU55455.1] [location=complement(1784263..1784706)] [gbkey=CDS] BLASTORTHO tr_Q2FXF0_Q2FXF0_STAA8 evalue=4.69795e-101	147	4	FALSE	FALSE	-0.4066764090750314	-0.3286635478770525	0.4556701204314463	0.3180963492528057	-0.08053536611745349	-0.08405776565886913	1.311936398906799	1.458155153094512	1.906491611460879	0.4747450347518238	1.408353796319982	0.308236691508037	0.4824088975005195	0.2222283250611163	0.4715478769956051	0.8375295030564764	0.8565068068010657	9.064545987550477e-4	0.02963353215371669	0.01301932923483962	0.4487010671941856	0.05582197693245284	0.4488446627966058	0.6960410522797105	0.2914310052336568	0.5650576973522026	0.9028410771805531	0.9556323685284946	0.001785048902487986	0.05955353239484847	0.02756451850968602	0.5665476853913007	0.1040419550182396	-1.052489226270804	-0.7192221261404659	1.270130149140578	0.7375089516810887	-0.2084276424225923	-0.1837790613353404	4.063197620118252	2.389213497562598	2.795266573888091	0.7768216220053551	2.063293378847955	861.2357391304347	AGU55455.1	RSAU_001634	putative staphylococcal protein	NA
lcl_CP006706.1_prot_AGU55458.1_1574	17	lcl_CP006706.1_prot_AGU55458.1_1574	lcl_CP006706.1_prot_AGU55458.1_1574	[locus_tag=RSAU_001637] [protein=transaldolase, putative] [protein_id=AGU55458.1] [location=complement(1786895..1787608)] [gbkey=CDS] BLASTORTHO tr_Q2FXE8_Q2FXE8_STAA8 evalue=4.94736e-175	237	17	FALSE	FALSE	-0.07925436314160086	-0.2614775942781031	-0.05943006744445276	-0.246609372505242	-0.1306979986431497	-0.3000603209042647	0.6133728664468793	0.3988594991054309	0.7278039217917976	0.8323260405923013	0.494502004297987	0.1322927748016538	4.988123844436837e-4	0.2524758260102373	8.469338311105748e-4	0.01810627333892269	1.284286924083359e-4	3.731406055497139e-11	2.45582210157134e-4	1.378449872472567e-7	1.96725090749113e-8	2.342694830208669e-5	0.2434187056350429	0.01926108501897052	0.3244958436900733	0.003168670973014513	0.06767219660422356	0.005660035943995947	4.00846854105501e-10	9.94554794813848e-4	1.663149323257751e-6	5.692921472293562e-7	1.355726174889276e-4	-1.576739725918077	-4.236656052616214	-1.182341823708037	-3.999888605333559	-2.600194088878759	-4.855919662355067	14.09064125378521	4.560650806393955	8.34859640996643	9.543048060048562	5.657847968301657	191436.93643725492	AGU55458.1	RSAU_001637	transaldolase, putative	NA
